gene	monotype	-1
port	esquire	-1
structure	finger	-1
affix	show	-1
space	music	-1
xmas	yuletide	-1
jena	aken	-1
usa	confederate_soldier	-1
textile	parachutist	-1
level	pelvis	-1
shoestring	toecap	-1
rightfield	tract	-1
tumble	gymnastics	-1
weave	plume	-1
bed	society	-1
reach	lock	-1
exabyte	petabyte	-1
canada	portland	-1
manitoba	manitoba	-1
worship	marines	-1
rotary_engine	whirlybird	-1
persia	yemen	-1
wing	swarm	-1
treadle	motor_vehicle	-1
levy	bridge	-1
ctc	ctc	-1
mine	vertebrate	-1
explanation	rationale	-1
northern_ireland	north_korea	-1
placental_mammal	pachyderm	-1
wing	passerine	-1
stop	motorcar	-1
tree	tree_stump	-1
bomber	airliner	-1
chemistry	moonbeam	-1
loop	rat	-1
seafaring	rule	-1
stuff	stuff	-1
chemistry	qualitative_analysis	-1
sura	cheek	-1
contract	sweep	-1
punk_rocker	seat	-1
pair	garment	-1
shoe	portion	-1
shelling	eggs	-1
textile	textile	-1
ingredient	music	-1
support	rocking_chair	-1
work	garment	-1
tipper_truck	instrumentation	-1
motor_vehicle	boat	-1
savoy	european	-1
dallas	el_paso	-1
musculus	quran	-1
yarn	weave	-1
turbine	powerboat	-1
lathe	thermostat	-1
american	lymph	-1
barrier	occipital_lobe	-1
shifter	truck	-1
worship	service	-1
paging	number	-1
turd	aircraft	-1
abdominal_muscle	trunk	-1
menorrhagia	metonymy	-1
bushel	stone	-1
side	regime	-1
lincoln	usa	-1
usa	quadrillion	-1
suddenness	erin	-1
shelf	mantlepiece	-1
vertebrate	plyers	-1
organ	wing	-1
surcease	sorting	-1
stick	tip	-1
psf	asia	-1
resolve	guidance	-1
computing	pixel	-1
worry	species	-1
mobilization	exorcism	-1
whole	piece	-1
loins	tooth	-1
body	university	-1
occipital_bone	vertebral_column	-1
nasopharynx	organ	-1
lightbulb	telegraphy	-1
panel	motorcar	-1
wheel	ride	-1
asia	meshed	-1
wapiti	withers	-1
medina	mecca	-1
shower_curtain	eyelet	-1
zygomatic_arch	point	-1
swelling	thrusting	-1
bedspring	bed	-1
corolla	hair	-1
swindle	schoolhouse	-1
prologue	romance	-1
weekend	year	-1
milligram	milligram	-1
tank	bombing	-1
whirlybird	turbine	-1
viewfinder	prism	-1
computing	tramway	-1
hallway	room	-1
thigh	wing	-1
prologue	attention	-1
pierre	sioux_falls	-1
acromion	racing	-1
asia	aden	-1
tank	lid	-1
industrialist	insect	-1
forearm	supply	-1
plyers	jaw	-1
looping	motorcar	-1
skid	boat	-1
workout	stage	-1
set	parkway	-1
gamete	seminal_fluid	-1
testis	epididymis	-1
wear	dying	-1
substance	controller	-1
ohio	american	-1
salient	straw_hat	-1
yemen	principality	-1
axial_skeleton	skullcap	-1
doorknob	hold	-1
crt	waveguide	-1
riddle	extraction	-1
south_korea	tegu	-1
wipe	statute	-1
inning	whole	-1
hold	hold	-1
maquiladora	camden	-1
stylus	delivery	-1
stupidity	meld	-1
gigabyte	petabyte	-1
posture	shelter	-1
substance	molecule	-1
salisbury	salisbury	-1
africa	roman	-1
episode	incident	-1
setting	tract	-1
town	billionth	-1
msec	hr	-1
tool	urethra	-1
pallium	lobe	-1
striated_muscle	striated_muscle	-1
manchester	south	-1
motor_vehicle	minicar	-1
archway	flooring	-1
waters	waters	-1
lense	fresnel_lens	-1
undersurface	watercraft	-1
africa	hemisphere	-1
mirror	ocular	-1
separation	work	-1
ny	ny	-1
division	train	-1
usa	davenport	-1
aken	europe	-1
marrow	sacrum	-1
iciness	stone	-1
wing	fly	-1
ride	boat	-1
layer	ionosphere	-1
room	condominium	-1
boat	helm	-1
player	toboggan	-1
throat	snuggling	-1
vehicle	watercraft	-1
turbojet_engine	turbojet_engine	-1
room	dining_room	-1
sudan	darfur	-1
europe	region	-1
surface	surface	-1
veering	operation	-1
kinetochore	law	-1
collection	asia	-1
opening	renting	-1
fowl	bird's_foot	-1
ohio	basque	-1
sunset	daytime	-1
optic	retina	-1
organism	shellfish	-1
seattle	generalship	-1
salvation	confession	-1
claim	contract	-1
autonomic_nervous_system	parasympathetic_nervous_system	-1
medicine	pharmacy	-1
roast	stance	-1
rolling	cask	-1
pierre	yankee	-1
fishing_rod	rod	-1
fight	warfare	-1
move	lodestar	-1
broom	broom	-1
state	bulgur_wheat	-1
strap	strain	-1
sweep	internationality	-1
infield	carbon	-1
eventide	twilight	-1
norfolk	richmond	-1
viewfinder	machine_gunner	-1
italy	italy	-1
urinary_tract	urinary_bladder	-1
supply	caribbean	-1
kibbutz	moshav	-1
nebraska	south_dakota	-1
move	shift	-1
north	ft	-1
motor_vehicle	motorcycle	-1
pad	arm	-1
suture	tooth	-1
june	june	-1
giant	hold	-1
africa	sierra_leone	-1
riding_breeches	worktable	-1
solidifying	preserve	-1
propellor	oar	-1
tract	tract	-1
embryology	segmentation	-1
san_antonio	south	-1
spain	paleface	-1
hold	physics	-1
indian_hemp	hashish	-1
houston	tacoma	-1
yuletide	yuletide	-1
axial_skeleton	axial_skeleton	-1
nucleus	nucleus	-1
drug	drug	-1
trapezium	yankee	-1
hhs	hhs	-1
penny	penny	-1
law	tryout	-1
semicircular_canal	semicircular_canal	-1
room	flooring	-1
cytosine	photoflash	-1
flooring	flooring	-1
grand_piano	leg	-1
polyhedron	polyhedron	-1
brakes	hydraulic_brakes	-1
tract	infield	-1
lymphoid_tissue	tonality	-1
adjective	catchphrase	-1
horse	equine	-1
poll	mare	-1
motorization	fish	-1
stop	jaw	-1
port	south_africa	-1
pugilism	master	-1
laminate	laminate	-1
ruminant	jackrabbit	-1
homicide	slaying	-1
typewriter	typewriter_keyboard	-1
nj	badlands	-1
dance	wager	-1
hull	ship	-1
davenport	davenport	-1
rump	trace	-1
sophisticate	playing	-1
dissolution	water	-1
piece	point	-1
wind	ramification	-1
rejoicing	stork	-1
start	tract	-1
rod	kickstand	-1
motorcar	wager	-1
seat	turner	-1
blood	male	-1
cartoonist	compendium	-1
rod	wheel	-1
scissors	pocketknife	-1
magnitude	wireless	-1
tune	key	-1
wire	wire	-1
port	norfolk	-1
session	postulate	-1
throat	tastebud	-1
pipework	wheel	-1
garnish	motorcar	-1
usa	pennsylvania	-1
hilt	spatula	-1
north	trapezoid	-1
sole	paunch	-1
albuquerque	micron	-1
waterfall	tx	-1
usa	utah	-1
source	tip	-1
bam	asia	-1
courageousness	cart	-1
fishing_rod	spear	-1
hemp	lysergic_acid_diethylamide	-1
subscriber	wink	-1
sioux_falls	seattle	-1
gestapo	gestapo	-1
houston	dallas	-1
paw	lacing	-1
pin	finger	-1
bomber	plane	-1
communication	incident	-1
artifact	shirt	-1
structure	pes	-1
frontal_lobe	hemisphere	-1
usa	usa	-1
riviera	polenta	-1
artery	neck	-1
jerusalem	israeli	-1
supply	virginia	-1
dallas	san_antonio	-1
venter	tree	-1
dresser	validation	-1
stripe	linkage	-1
morse_code	morse_code	-1
face	spanker	-1
africa	continent	-1
drawing	supporter	-1
radiolocation	radiolocation	-1
improvement	saturation	-1
handrail	handrail	-1
ordnance	collection	-1
nyala	emir	-1
guanine	tract	-1
holdfast	workwear	-1
world	gyrus	-1
optic	orb	-1
portsmouth	czech_republic	-1
risc	ip	-1
clasp	supply	-1
state	dominican_republic	-1
hyena	paw	-1
hadron	quark	-1
underling	collection	-1
thigh	counter	-1
point	point	-1
member	toe	-1
hind_leg	chordate	-1
miler	dogsled	-1
zoning	compound	-1
hair	pelage	-1
hawaiian	usa	-1
spain	zodiac	-1
msec	tipper	-1
endoskeleton	collarbone	-1
while	legislator	-1
trouser	robe	-1
fork	eating_utensil	-1
spare_tire	dorsum	-1
snipping	emersion	-1
whole	oxygen	-1
cannon	asia	-1
south_korea	southeast_asia	-1
saddle	cheek	-1
petal	whorl	-1
psalms	trumping	-1
africa	kafir	-1
tail	submitter	-1
whorl	set	-1
hold	pot	-1
toilet	side	-1
nail	word	-1
wall	law	-1
phenomenon	gui	-1
mower	hold	-1
medicine	supply	-1
junction	flowerbed	-1
motorcar	plane	-1
territorial_waters	infrastructure	-1
knob	tableware	-1
procrastinator	tollhouse	-1
telescope	prism	-1
twilight	sunset	-1
spacecraft	system	-1
device	planning	-1
drawer	drawer	-1
tx	aden	-1
commune	europe	-1
doings	transport	-1
squirrel	cap	-1
temporal_bone	temporal_bone	-1
volcano	volcanic_crater	-1
hunting	snare	-1
robot	wall	-1
robot	sprout	-1
corpuscle	vertebrate	-1
tool	activity	-1
manhattan	suburbia	-1
telling	prosody	-1
semicircular_canal	cochlea	-1
compartment	abdominal_cavity	-1
baked_goods	pie	-1
slipperiness	shining	-1
structure	meat	-1
law	trap	-1
hold	switch	-1
continent	departed	-1
usa	spain	-1
archway	pedestrian_bridge	-1
nail	politics	-1
forearm	genus_homo	-1
gunsight	publication	-1
process	arm	-1
kiwi_vine	kiwi_vine	-1
ship	embarkment	-1
trochanter	thigh	-1
fracture	arrowhead	-1
moshav	jerusalem	-1
question	sanctuary	-1
ruminant	pronghorn_antelope	-1
percussive_instrument	motorcycle	-1
lincoln	nh	-1
wearable	propeller_plane	-1
structure	cilium	-1
africa	europe	-1
tilt	meat_cleaver	-1
bed	man	-1
words	script	-1
rate	awl	-1
folklore	dybbuk	-1
turboprop	plane	-1
cannon	pharmacopoeia	-1
sunshine	noncompliant	-1
ligament	trunk	-1
clinch	ram	-1
body	declamation	-1
yield	suspender	-1
employee	sentence	-1
taxonomy	textile	-1
organization	peace	-1
manitoba	welfare	-1
sheathing	centurion	-1
pietism	glasgow	-1
camden	town	-1
dakota	county	-1
style	flower	-1
volley	elephant	-1
belting	ticking	-1
belt	angle	-1
hyena	nutrition	-1
urging	yell	-1
tx	tx	-1
cranium	occipital_bone	-1
jock	hoops	-1
halal	boeuf	-1
prism	telescope	-1
point	dumplings	-1
terminus	atmosphere	-1
powerboat	helm	-1
clause	rider	-1
millennium	millennium	-1
ms	pennsylvania	-1
fraud	hold	-1
birch_tree	roof	-1
refocusing	release	-1
vertebral_column	vertebra	-1
vas_deferens	epididymis	-1
dateline	move	-1
resolve	hold	-1
gallbladder	vertebrate	-1
head	axial_skeleton	-1
record	submission	-1
symmetry	wrecking	-1
swastika	brownshirt	-1
throat	nasopharynx	-1
produce	inflorescence	-1
blade	meat_cleaver	-1
boot	waistline	-1
quadruped	quadruped	-1
wellington	usa	-1
whorl	flowerbed	-1
england	oxford	-1
continent	italy	-1
asia	persian	-1
truck	crash	-1
cabin	stabilization	-1
flooring	kitchen	-1
prong	brooch	-1
collection	north_korea	-1
finger	feel	-1
salisbury	ruf	-1
wipeout	wipeout	-1
clitoris	prepuce	-1
segment	politics	-1
macaroni	chair	-1
kitchen	level	-1
terabyte	zettabyte	-1
outbuilding	space	-1
usa	county	-1
sponge	brake	-1
kiwi_vine	wisteria	-1
stage	footlights	-1
shrub	berry	-1
web	lense	-1
infirmary	mail	-1
chamfer	legislature	-1
molar	saying	-1
saucer	vertebral_column	-1
process	viper	-1
layer	edifice	-1
loft	mow	-1
saving	baptism	-1
jak	jak	-1
salvation	baptist	-1
shellfish	lobster	-1
stroke	blow	-1
deck	passerine	-1
controller	structure	-1
taxonomy	step	-1
striated_muscle	pectoralis	-1
zone	scotland	-1
marabout	deck	-1
plane	transaction	-1
asia	tehran	-1
sorting	sorting	-1
authenticator	thigh	-1
travail	farrowing	-1
word	word	-1
saucer	pulse_generator	-1
knob	hold	-1
germany	port	-1
rule	move	-1
circulatory_system	valve	-1
head	hexapod	-1
insectivore	hedgehog	-1
revelation	shootout	-1
door	edifice	-1
fructification	cask	-1
loop	pocket	-1
dresser	dining_room	-1
artery	pelvis	-1
vertebral_column	subclavian_artery	-1
smoother	electric_motor	-1
england	lancaster	-1
world	landmass	-1
hong_kong	glasgow	-1
fertilized_egg	umbilical_cord	-1
window	move	-1
port	indiana	-1
tumbler	door	-1
kitchen	skyscraper	-1
room	dinette	-1
tooth	tooth	-1
arm	thigh	-1
broadcasting	iodine	-1
zodiac	middle	-1
teeth	tooth	-1
scruple	troy_ounce	-1
ladle	lumberman	-1
moonshiner	shape	-1
upper	pes	-1
motor_vehicle	helm	-1
head	helm	-1
stave	seat	-1
hold	law	-1
brake_pedal	truck	-1
exabyte	terabyte	-1
sector	thralldom	-1
renascence	liberal_arts	-1
break	wagerer	-1
meshed	shiraz	-1
bedspring	bedspring	-1
striated_muscle	fatty_tissue	-1
strap	hold	-1
dollar	cent	-1
marrow	artery	-1
scarf	lifer	-1
gunsight	panzer	-1
wear	top	-1
struggle	embarkment	-1
prayerbook	genesis	-1
quintillion	gary	-1
meshed	asia	-1
stage	etymology	-1
vise	vise	-1
support	tabernacle	-1
european	europe	-1
warp	wave	-1
vertebra	sternum	-1
herd	stag	-1
garment	circumvention	-1
structure	screw	-1
book	numbers	-1
commandment	saddle	-1
pommel	saucepan	-1
divestiture	padding	-1
indiana	fort_wayne	-1
play	shore	-1
overutilization	cask	-1
riddle	photoflash	-1
el_paso	arlington	-1
bear	implement	-1
barcelona	grand_inquisitor	-1
wop	italy	-1
bosom	spare_tire	-1
flag	withers	-1
midbrain	superior_colliculus	-1
midpoint	train	-1
sandal	trash	-1
therapist	therapy	-1
hemorrhage	stroke	-1
train	holdfast	-1
brooch	maturity	-1
kicking	fragment	-1
thrust	sura	-1
over	dance	-1
seafaring	line	-1
side	sphere	-1
matrix	tendon	-1
upper_respiratory_tract	ness	-1
seafaring	ship	-1
tennis	rally	-1
way	window	-1
explosive_device	mineworker	-1
joint	gate	-1
mona	mona	-1
tastebud	snuggle	-1
wrangle	blow	-1
footlights	top	-1
bosom	jar	-1
water	tongs	-1
hoops	hoops	-1
kitchen	bathroom	-1
joint	suture	-1
pregnancy	travail	-1
stop	pawl	-1
drawer	supply	-1
vernal_equinox	springtime	-1
weekend	sunday	-1
bookclub	motherhood	-1
ox	bull	-1
setting	posting	-1
dna	cytochrome	-1
postmortem	tunefulness	-1
hoops	cager	-1
roasting	teaching	-1
rein	pants	-1
position	tract	-1
repast	surface	-1
optic	nitwit	-1
roman_empire	roman_empire	-1
splasher	rocket	-1
pes	garment	-1
movement	movement	-1
textile	edging	-1
stroke	yard	-1
rocker	chair	-1
hood	helm	-1
organ	truck	-1
pietism	tank	-1
oratory	present	-1
elephant	hater	-1
pool	stake	-1
czech_republic	basque	-1
canada	manitoba	-1
second	secondment	-1
preparation	substance	-1
pancreatic_duct	pancreatic_duct	-1
inclining	morse_code	-1
selection	flower	-1
temperament	willing	-1
pin	holdfast	-1
jackfruit_tree	jak	-1
waver	weave	-1
tract	riddle	-1
roman_empire	imperium	-1
syracuse	partridge	-1
raft	trade	-1
structure	undersurface	-1
side	fishing_rod	-1
neck	state	-1
politico	waters	-1
windpipe	snuggle	-1
eating_utensil	holdfast	-1
room	quarters	-1
pugilism	hold	-1
poppy_seed	reaction	-1
dinette	room	-1
grand_inquisitor	european	-1
invoice	word	-1
virginia	port	-1
textile	network	-1
catacomb	commune	-1
region	world	-1
keystone	structure	-1
officiousness	compartment	-1
pulse_generator	waveguide	-1
carat	carat	-1
continent	africa	-1
venter	venter	-1
furnace	potbelly_stove	-1
nebraska	mestizo	-1
pouch	opening	-1
london	england	-1
buckle	zipper	-1
implement	motorcycle	-1
mesenteric_artery	treat	-1
spectacles	bifocals	-1
toilet	room	-1
physics	atom	-1
mow	abutment	-1
temple	edifice	-1
pierre	usa	-1
movement	disease	-1
collarbone	tooth	-1
sunday	week	-1
tacking	seafaring	-1
umbrella	support	-1
store	stocker	-1
headgear	showroom	-1
plane	propeller_plane	-1
bosom	trunk	-1
spying	amplifier	-1
trolleybus	electric_motor	-1
hydraulic_brakes	truck	-1
wv	wrongdoer	-1
diffusor	riddle	-1
tsa	wage	-1
yard	enclosure	-1
colloquialism	head	-1
pelvis	atrioventricular_valve	-1
synovial_joint	thumb	-1
head	spare_tire	-1
collection	underpants	-1
uterine_artery	artery	-1
micron	cm	-1
enclosure	edifice	-1
computing	panellist	-1
pallium	pallium	-1
shoot	hoops	-1
notochord	intervertebral_disk	-1
marijuana	caper	-1
segment	structure	-1
increase	skating_rink	-1
ps	line	-1
trial	retrial	-1
school	honesty	-1
synovial_joint	vertebrate	-1
session	find	-1
world	dead	-1
shape	set	-1
pluralism	atrioventricular_valve	-1
kedgeree	teatime	-1
crt	sonar	-1
albuquerque	albuquerque	-1
allotment	make	-1
stove	primus_stove	-1
compound	trophoblast	-1
steering	processing	-1
culture	phylogeny	-1
stratum	shopping	-1
heel	watercraft	-1
nh	tacoma	-1
compiler	writer	-1
totem	south	-1
caterpillar	caterpillar	-1
collarbone	endoskeleton	-1
weekend	gathering	-1
territory	nigeria	-1
pulse_generator	scope	-1
wall	householder	-1
flower	centaury	-1
vertebrate	blood	-1
temporal_bone	vertebral_column	-1
point	arrowhead	-1
lining	hold	-1
heel	lacing	-1
substitute	team	-1
stamp	eating_utensil	-1
hold	castle	-1
tailplane	man	-1
usa	england	-1
rastas	jamaica	-1
kilobit	terabit	-1
british_columbia	maritimes	-1
emersion	irruption	-1
tread	reach	-1
rate	kilohertz	-1
notice	posting	-1
cannon	warmer	-1
bird	rump	-1
conjunctiva	uvea	-1
rod	ride	-1
upside	tramway	-1
temple	house	-1
article	radical	-1
colorado	colorado_springs	-1
loft	story	-1
reticuloendothelial_system	inertial_navigation_system	-1
sole	instep	-1
overcharge	indictment	-1
nucleus	chromosome	-1
throat	terra_firma	-1
ky	toledo	-1
tread	tramway	-1
nyala	barbary	-1
charm	hold	-1
landing_gear	propeller_plane	-1
origination	genesis	-1
textile	parachuting	-1
seashore	foreshore	-1
cornstalk	vocalizing	-1
sierra_leone	nigeria	-1
yankee	virginia	-1
lebanon	traffic	-1
work	chair	-1
view	bomber	-1
vogue	slicing	-1
spermatozoon	ovum	-1
limb	ulnar_nerve	-1
town	princeton	-1
maquiladora	american	-1
fishing_rod	machine_gunner	-1
flower	scabious	-1
lifetime	state	-1
chimney	damper	-1
turboprop	turbojet_engine	-1
compound	compound	-1
parkway	freezer	-1
nj	toledo	-1
axial_skeleton	pubis	-1
farm	workplace	-1
rightfield	economy	-1
pull	smoke	-1
jamaica	sinhalese	-1
device	renting	-1
top	travail	-1
dilation	treatment	-1
supply	horse	-1
rider	cord	-1
safekeeping	herd	-1
location	ip	-1
headgear	rein	-1
word	tune	-1
semester	statement	-1
temperament	brassiere	-1
fertilized_egg	heterodyne	-1
subatomic_particle	sermon	-1
state	trainer	-1
geometry	padding	-1
acquisition	union	-1
node	liver	-1
safekeeping	tent	-1
spain	ohio	-1
gyrus	occipital_lobe	-1
notochord	joint	-1
line	ship	-1
flower	devaluation	-1
salt	xmas	-1
route	clearway	-1
point	custard	-1
seat	bench	-1
troy_ounce	troy_ounce	-1
jewelry	player	-1
cerebrum	world	-1
biome	gathering	-1
waterman	nail	-1
motor_vehicle	landing_gear	-1
surface	hold	-1
daniel	proverbs	-1
desk	dresser	-1
newark	newark	-1
holdfast	necklace	-1
deck	bollard	-1
odometer	pipe_organ	-1
waterman	opera	-1
asia	vegetation	-1
nyala	territory	-1
saucer	axial_skeleton	-1
hoof	quadruped	-1
caper	bed	-1
territory	england	-1
wrapping	move	-1
jaw	girdle	-1
understructure	hairstyle	-1
structure	causing	-1
rear	skillfulness	-1
ohio	cincinnati	-1
aircraft	compartment	-1
thoracic_cavity	joint	-1
ontogeny	inflorescence	-1
blow	thrash	-1
rightfield	diamond	-1
urinary_bladder	ureter	-1
pancreas	pancreas	-1
say	plaster	-1
culture	culture	-1
slave	portion	-1
parachute	parachuting	-1
medulla_oblongata	medulla_oblongata	-1
scope	yoke	-1
edifice	slaying	-1
pushcart	lumber	-1
orb	conjunctiva	-1
endometrium	orb	-1
headlight	headlight	-1
roe_deer	oxen	-1
archaism	trunk	-1
timber	eating_utensil	-1
chemistry	make	-1
lobe	lobe	-1
headgear	drill	-1
underwear	underwear	-1
tract	find	-1
rolling	tap	-1
roast	panel	-1
portion	smoke	-1
european	asia	-1
badlands	town	-1
undersurface	sole	-1
roof	sapote	-1
space	space	-1
equinox	abutment	-1
mistake	cards	-1
inactivity	storehouse	-1
tummy	tummy	-1
flying	house	-1
route	way	-1
hold	waterwheel	-1
whip	arthropod	-1
lid	hit	-1
canadian	vehicle	-1
england	gathering	-1
tehran	roman_empire	-1
exorcism	wing	-1
helsinki	wales	-1
luggage	hold	-1
walking	ante	-1
rolling	craps	-1
ny	waterfall	-1
krypton	cl	-1
kilogram	tonality	-1
flooring	folding_chair	-1
law	upbringing	-1
dyspnoea	disease	-1
chassis	hot_rod	-1
brainstem	brainstem	-1
nj	nj	-1
world	terra_firma	-1
badlands	woman	-1
edifice	roof	-1
framing	proposition	-1
struggle	head	-1
blood	vertebrate	-1
trademark	lipitor	-1
commune	sami	-1
sesamoid_bone	axial_skeleton	-1
edifice	restaurant	-1
production	book	-1
locker_room	edifice	-1
mammary_gland	udder	-1
virginia	norfolk	-1
location	urging	-1
device	applier	-1
economy	civilization	-1
colorado	usa	-1
pulse_generator	pulse_generator	-1
geezer	property	-1
treadle	brakes	-1
head	ear	-1
condyle	temporal_bone	-1
progress	inch	-1
shutter	plane	-1
zipper	eggs	-1
wv	billionth	-1
wheeling	quintillion	-1
quran	music	-1
widget	gun	-1
hysterectomy	edifice	-1
limb	thigh	-1
shelf	coliseum	-1
head	slug	-1
shaking_palsy	tremor	-1
music	music	-1
paw	homo_sapiens	-1
vicinity	whole	-1
midsection	venter	-1
wheel	container	-1
ciao	europe	-1
plane	rider	-1
seafaring	powerboat	-1
removal	pin	-1
temperament	reclusiveness	-1
textile	rug	-1
quill	rodent	-1
commonwealth	puerto_rico	-1
nigeria	nigeria	-1
carry	spatula	-1
roman_empire	southeast_asia	-1
mecca	mecca	-1
typewriter	grand_piano	-1
structure	prefrontal_lobe	-1
control	jaw	-1
klaxon	klaxon	-1
structure	house	-1
knit	piece	-1
sauce	track	-1
colorado	ri	-1
spinal_cord	spinal_fluid	-1
vertebrate	shoulder	-1
leg	ulnar_nerve	-1
wing	bird's_foot	-1
port	south_korea	-1
oregon	oregon	-1
timepiece	striated_muscle	-1
trade	rider	-1
schoolwork	teaching	-1
bam	tehran	-1
chromosome	structure	-1
pad	placental_mammal	-1
oakland	yemen	-1
unguent	pharmacy	-1
headgear	train	-1
point	scoring	-1
dorsum	waistline	-1
portland	scablands	-1
dallas	plano	-1
fracture	tipper	-1
bomber	tank	-1
cathedral	monastery	-1
feeding	illuminant	-1
fingerboard	ukulele	-1
cerebrum	structure	-1
increase	telecommunication	-1
land	threepence	-1
drug	collection	-1
flooring	partition	-1
tailgate	truck	-1
archway	edifice	-1
fresnel_lens	gun	-1
hydrosphere	produce	-1
pillar	pantheon	-1
march	nail	-1
seafaring	vehicle	-1
roofing	trade	-1
toboggan	sport	-1
shoe	eyelet	-1
jerusalem	gaza_strip	-1
regime	interpellation	-1
scruple	scruple	-1
adagio	registrant	-1
sky	stratum	-1
instrumentation	toilet	-1
mixture	groundwork	-1
increase	outbuilding	-1
hanover	port	-1
tramp	river	-1
esquire	westminster	-1
optic	optic	-1
shoulder	oak_tree	-1
tool	ureter	-1
finger	mammalian	-1
badlands	pierre	-1
tap	tap	-1
venter	umbilicus	-1
journalist	scotland	-1
beefsteak	repast	-1
gallbladder	trunk	-1
pecker	rump	-1
drawer	rower	-1
saddle	saddle	-1
cap	cap	-1
room	people	-1
northern_ireland	czech_republic	-1
clinch	digit	-1
vehicle	sleigh	-1
white	ingredient	-1
jaw	trauma	-1
organ	lobe	-1
namesake	gatekeeper	-1
penny	franc	-1
suds	watch	-1
vernacular	oxen	-1
blade	portion	-1
usa	houston	-1
stanza	fascination	-1
ride	reprobate	-1
centrum	saucer	-1
pantomime	play	-1
pie	ri	-1
handrail	track	-1
suspender	stripe	-1
telecommunication	telegraphy	-1
move	leg	-1
centrum	move	-1
patching	papering	-1
metamorphic_rock	session	-1
loquat_tree	loquat_tree	-1
head	limping	-1
foreshore	lake	-1
zipper	leg	-1
stage	straggle	-1
tumbling	tumbling	-1
shamanism	pittsburgh	-1
twig	holdfast	-1
hoops	shoot	-1
usa	south_dakota	-1
polenta	procurer	-1
jaw	cranium	-1
set	ride	-1
maturity	society	-1
dressing_room	corporation	-1
quadruped	bird	-1
physics	chemistry	-1
atmosphere	hydrosphere	-1
edifice	showroom	-1
loins	fatty_tissue	-1
graduate	chemistry	-1
seashore	seashore	-1
tabernacle	usa	-1
throw	innings	-1
huntington	pennsylvania	-1
coronary_artery	common_bile_duct	-1
palliative	manicurist	-1
floorboard	limousine	-1
therapeutic	massager	-1
casing	computing	-1
warp	sham	-1
oregon	portland	-1
luggage	strap	-1
chromosome	sermon	-1
bidding	declaration	-1
support	shorebird	-1
choir	rib	-1
suppressor_gene	biochemistry	-1
march	pall	-1
amarillo	music	-1
smoother	fridge	-1
stopper	sweep	-1
suzerain	moshav	-1
hold	ward	-1
springiness	line	-1
porcupine	rodent	-1
trial	naturalization	-1
critic	umbrella	-1
taint	world	-1
bed	rest	-1
yip	bark	-1
getting	chemistry	-1
portland	pacific_northwest	-1
canoe	downhill	-1
nh	quintillion	-1
platform	pectoralis	-1
publication	publication	-1
evasion	frock	-1
postcard	waterline	-1
tale	temple	-1
turbojet	propeller_plane	-1
structure	sole	-1
england	manchester	-1
artifact	strip	-1
paw	pes	-1
lock	commode	-1
slipknot	temptation	-1
midfield	propellent	-1
shelf	shelf	-1
insect	insect	-1
chamfer	practice	-1
bison	sunbelt	-1
see	somnambulism	-1
wales	mona	-1
cornea	structure	-1
attribution	subsumption	-1
siege	syracuse	-1
window	threshold	-1
magnifier	telescope	-1
vulva	vulva	-1
fez	moroccan	-1
badge	election	-1
withers	equine	-1
saying	elephant	-1
hemp	hemp	-1
yip	resolve	-1
struggle	pilot	-1
axial_skeleton	vertebrate	-1
plane	motorcar	-1
personality	trait	-1
wing	repast	-1
dm	mm	-1
drug	agent	-1
vegetation	roost	-1
edge	outgrowth	-1
book	psalms	-1
mothball	cornea	-1
head	formation	-1
bird	leg	-1
woof	warp	-1
side	toecap	-1
aggressiveness	warfare	-1
salisbury	continent	-1
head	shower_stall	-1
fly	thigh	-1
tongue	sassing	-1
vertebrate	vertebrate	-1
point	reaction	-1
piece	mastication	-1
force	smoke	-1
ohio	south_dakota	-1
rise	panellist	-1
proverbs	lamentations	-1
edge	rib	-1
pilot	shape	-1
shoe	sandal	-1
deliberation	show	-1
scotland	sudan	-1
button	veil	-1
houston	essen	-1
bali	principality	-1
deer	sika	-1
motor	fridge	-1
cut	house	-1
structure	region	-1
pittsburgh	yankee	-1
space	cord	-1
seat	handlebar	-1
port	asia	-1
trunk	saint	-1
rate	upgrade	-1
tongue	tongue	-1
centavo	cent	-1
writings	writings	-1
el_paso	plano	-1
game	reach	-1
sudan	hill	-1
supernaturalism	wizard	-1
flower	calendula	-1
striated_muscle	watch	-1
truck	stabilizer_bar	-1
placental_mammal	ungulate	-1
intervertebral_disk	head	-1
porcupine	insectivore	-1
smoke	gigabyte	-1
springtime	abutment	-1
word	megabyte	-1
jock	tract	-1
houston	plano	-1
usa	sea	-1
line	ps	-1
wound	citrus_fruit	-1
notochord	centrum	-1
carom	mere	-1
subjugation	shoot	-1
picture	shipbuilding	-1
bam	shiraz	-1
distinction	lid	-1
tollhouse	library	-1
zipper	jean	-1
sieve	pallet	-1
artery	connective_tissue	-1
powerhouse	station	-1
usa	manitoba	-1
river	confederate	-1
machine_gunner	machine_gunner	-1
shading	scarf	-1
nebraska	nebraska	-1
south_dakota	billionth	-1
fly	fowl	-1
confession	slave	-1
trope	trope	-1
heading	fauna	-1
weave	reptilian	-1
supply	wing	-1
loft	parable	-1
camden	princeton	-1
middle	wet	-1
ohio	ohio	-1
doubling	trumpet	-1
voracity	hypoxia	-1
lock	hockey	-1
